Date,Product,Quantity,Region
2025-01-18,Hat,15,South
2024-11-25,Hat,16,South
2024-11-20,Watch,5,East
2025-08-23,Shoes,14,East
2025-11-03,Watch,17,North
2025-03-09,Bag,13,East
2025-08-23,Jacket,19,West
2024-10-08,Shoes,12,West
2024-09-25,Shirt,4,South
2025-01-02,Jacket,14,West
2025-12-28,Watch,17,South
2024-01-03,Shoes,16,East
2024-06-30,Shoes,15,West
2024-12-15,Shoes,16,East
2024-11-01,Hat,16,West
2024-01-23,Watch,7,West
2025-11-11,Watch,11,South
2025-02-19,Shoes,10,East
2024-07-14,Watch,1,South
2024-03-11,Hat,18,South
2025-01-12,Bag,3,East
2024-08-20,Hat,15,East
2025-10-25,Bag,20,North
2025-09-18,Shoes,12,North
2024-05-04,Bag,15,South
2024-09-16,Shoes,19,South
2024-07-25,Bag,9,South
2024-11-28,Shoes,15,West
2024-08-06,Pants,13,North
2025-04-24,Watch,1,East
2025-05-19,Shirt,2,East
2025-12-31,Shirt,4,West
2025-11-25,Hat,1,East
2025-12-14,Shirt,7,East
2024-07-21,Pants,12,South
2025-02-01,Bag,11,East
2025-08-12,Shoes,18,West
2025-06-27,Shoes,16,South
2024-03-10,Bag,3,South
2025-07-06,Jacket,2,West
2025-04-18,Shoes,6,East
2024-02-07,Pants,7,East
2025-09-30,Pants,17,South
2024-02-26,Jacket,12,West
2024-12-01,Bag,1,South
2024-12-16,Hat,3,West
2024-04-06,Shoes,7,East
2025-03-25,Hat,16,North
2024-11-21,Shirt,11,South
2025-10-11,Shirt,7,North
2024-10-31,Watch,13,West
2024-03-02,Shirt,2,East
2024-12-22,Watch,11,South
2025-01-23,Shirt,8,East
2024-01-31,Shoes,8,East
2025-10-14,Hat,10,West
2025-12-21,Bag,20,East
2025-04-09,Pants,5,North
2025-06-12,Bag,17,South
2024-02-27,Shoes,12,North
2025-06-06,Jacket,17,West
2024-07-17,Watch,11,East
2025-04-03,Pants,1,South
2024-12-01,Bag,20,South
2024-04-17,Shirt,18,North
2025-04-29,Jacket,5,East
2025-10-20,Jacket,4,West
2025-06-11,Shirt,2,East
2025-03-31,Jacket,4,East
2024-04-07,Jacket,1,East
2025-11-02,Hat,12,South
2024-04-13,Watch,16,West
2025-02-02,Hat,7,North
2025-01-18,Shirt,5,West
2024-03-31,Jacket,13,West
2025-03-30,Pants,11,East
2025-06-11,Hat,19,North
2024-02-29,Pants,11,North
2025-05-11,Hat,19,East
2024-09-26,Pants,20,North
2024-08-07,Shirt,6,South
2025-07-04,Bag,13,East
2025-06-15,Bag,12,North
2024-03-21,Jacket,11,North
2025-07-04,Bag,6,South
2024-01-10,Bag,2,South
2025-07-11,Pants,7,South
2024-11-06,Pants,8,South
2024-04-04,Shirt,17,West
2024-03-19,Jacket,13,South
2024-06-10,Bag,15,South
2025-07-14,Watch,14,South
2024-10-22,Hat,7,West
2024-06-23,Bag,8,East
2024-02-21,Watch,19,South
2024-01-19,Bag,13,South
2024-06-19,Hat,16,East
2025-07-08,Shirt,3,West
2025-08-19,Shirt,8,South
2025-11-16,Watch,8,South
2024-01-27,Hat,10,West
2024-05-18,Shirt,3,North
2025-05-24,Bag,9,North
2024-07-30,Shirt,7,West
2025-07-27,Jacket,11,East
2024-04-02,Hat,5,West
2024-01-15,Watch,4,South
2025-10-14,Watch,18,West
2024-01-30,Shirt,14,North
2025-09-20,Shirt,10,East
2024-07-21,Shoes,1,South
2024-03-10,Pants,10,South
2025-11-24,Watch,4,South
2024-06-10,Pants,2,South
2024-12-09,Jacket,18,West
2024-03-14,Shoes,19,South
2025-04-16,Pants,4,North
2025-06-05,Bag,4,East
2024-07-10,Shirt,10,East
2025-01-23,Shirt,7,South
2024-10-01,Shoes,4,South
2024-06-29,Pants,10,North
2024-09-19,Hat,14,East
2025-04-17,Shoes,9,North
2025-04-30,Shirt,4,West
2025-01-04,Watch,14,North
2024-02-08,Jacket,11,East
2025-10-10,Watch,4,North
2024-01-31,Hat,4,West
2025-09-05,Jacket,4,South
2024-03-03,Bag,1,North
2024-04-16,Pants,15,North
2025-02-05,Shirt,11,East
2025-05-10,Shoes,16,West
2024-10-20,Shoes,16,North
2024-09-09,Watch,7,North
2024-09-17,Shoes,2,North
2024-01-26,Jacket,12,West
2024-12-10,Shirt,10,West
2025-09-23,Hat,5,North
2024-02-26,Shoes,4,South
2025-01-01,Hat,16,South
2024-08-13,Pants,18,East
2024-11-06,Shoes,18,East
2025-04-19,Hat,15,East
2024-02-03,Jacket,10,East
2024-12-03,Bag,13,North
2024-08-22,Hat,9,West
2024-09-24,Watch,15,South
2024-10-09,Shirt,3,South
2025-01-25,Hat,2,North
2024-11-13,Pants,20,West
2025-06-23,Bag,19,East
2025-10-06,Hat,11,West
2024-01-02,Watch,11,North
2025-01-28,Shoes,3,West
2024-11-12,Watch,2,East
2024-11-18,Pants,11,South
2025-04-21,Jacket,16,West
2024-10-21,Hat,14,West
2025-11-11,Hat,6,West
2024-11-19,Watch,10,South
2024-11-30,Bag,16,North
2024-02-18,Hat,10,South
2025-04-05,Hat,4,South
2025-06-29,Hat,16,North
2024-04-15,Shoes,5,South
2025-02-25,Bag,20,East
2025-05-21,Shirt,5,West
2025-05-09,Watch,18,West
2024-03-01,Hat,17,North
2025-06-21,Hat,17,East
2025-07-03,Hat,20,East
2025-03-28,Hat,20,North
2025-03-06,Pants,15,East
2025-01-16,Jacket,10,South
2025-10-12,Watch,20,West
2024-12-29,Watch,15,North
2024-05-15,Pants,10,West
2025-06-21,Pants,8,North
2025-10-06,Shirt,2,South
2024-03-19,Bag,9,West
2024-01-09,Hat,7,West
2024-01-28,Watch,15,North
2024-05-26,Pants,16,West
2025-07-13,Bag,2,West
2024-10-22,Shoes,10,East
2024-11-23,Shoes,18,South
2025-11-01,Watch,3,South
2025-08-23,Pants,3,North
2025-04-05,Jacket,17,East
2025-01-12,Watch,9,East
2024-04-09,Bag,3,West
2024-09-19,Pants,17,East
2024-04-10,Bag,4,South
2025-05-28,Bag,17,South
2025-06-15,Pants,4,East
2024-11-17,Hat,4,North
2024-03-09,Jacket,14,South
2024-09-05,Hat,2,West
2025-02-02,Jacket,9,South
2025-02-15,Jacket,15,South
2025-11-19,Jacket,7,West
2024-06-27,Pants,19,West
2025-05-28,Shoes,16,North
2025-01-06,Bag,18,West
2025-11-20,Bag,11,South
2024-12-08,Shirt,16,East
2024-03-16,Shoes,17,West
2025-05-12,Bag,5,West
2024-03-14,Jacket,6,East
2025-10-21,Jacket,1,North
2025-03-31,Hat,5,North
2024-09-25,Bag,7,South
2024-12-19,Pants,3,North
2024-02-18,Watch,11,South
2024-09-23,Jacket,2,South
2025-05-09,Hat,10,North
2024-08-17,Jacket,18,East
2024-02-07,Hat,16,West
2025-06-20,Shoes,9,East
2024-10-23,Hat,18,West
2024-06-06,Shirt,17,North
2024-03-05,Bag,8,West
2025-11-09,Hat,7,North
2024-06-23,Hat,9,West
2024-06-26,Bag,17,East
2025-07-19,Pants,20,East
2024-08-10,Bag,17,South
2025-03-19,Hat,18,East
2025-05-17,Shoes,10,South
2024-03-17,Watch,5,East
2024-02-29,Bag,7,East
2024-09-04,Pants,10,North
2025-03-09,Hat,10,East
2024-11-24,Bag,11,East
2025-10-14,Hat,9,West
2024-07-04,Jacket,3,North
2025-08-20,Bag,7,West
2024-08-23,Bag,3,South
2024-05-26,Shoes,5,South
2025-03-08,Watch,16,North
2025-07-20,Shirt,14,East
2025-05-25,Bag,18,North
2025-05-15,Pants,17,South
2024-10-30,Watch,16,North
2025-10-15,Jacket,6,South
2025-11-24,Jacket,11,South
2024-10-29,Shoes,15,East
2025-08-27,Pants,6,South
2024-12-08,Hat,11,West
2024-06-14,Shoes,16,West
2024-06-15,Watch,20,West
2025-03-02,Hat,3,West
2024-09-24,Shoes,20,West
2025-02-04,Shirt,3,East
2024-09-13,Jacket,11,East
2024-12-30,Shirt,16,North
2024-12-23,Jacket,17,North
2025-03-30,Watch,1,West
2025-11-24,Hat,20,South
2025-12-03,Shoes,4,South
2025-02-08,Pants,12,North
2025-05-26,Watch,1,South
2025-03-12,Hat,19,South
2025-06-28,Watch,17,East
2025-07-09,Watch,9,South
2025-04-20,Bag,6,East
2025-12-19,Jacket,19,South
2024-05-06,Shirt,13,East
2024-12-05,Shoes,15,South
2024-04-03,Watch,17,West
2025-01-03,Bag,2,East
2024-12-01,Jacket,7,South
2024-04-28,Watch,10,East
2024-02-27,Shirt,19,West
2024-12-15,Pants,4,East
2025-06-20,Pants,12,East
2025-11-30,Shirt,1,East
2024-11-17,Watch,5,East
2025-01-11,Pants,8,North
2025-05-26,Bag,10,West
2025-05-07,Pants,8,North
2025-01-22,Pants,13,North
2025-04-06,Watch,1,South
2024-09-07,Hat,13,North
2025-02-15,Jacket,11,North
2024-09-30,Pants,5,South
2025-09-28,Pants,5,South
2025-10-18,Hat,19,East
2024-01-17,Hat,16,East
2024-08-10,Pants,6,North
2025-02-17,Watch,4,East
2024-07-29,Watch,16,East
2024-02-29,Shoes,17,North
2024-09-04,Watch,5,South
2024-09-06,Bag,15,North
2024-04-07,Bag,13,West
2024-05-13,Shoes,6,East
2025-12-27,Watch,17,West
2025-05-20,Watch,12,East
2024-08-06,Jacket,17,West
2024-09-22,Pants,19,East
2024-10-25,Watch,16,West
2025-07-12,Shoes,3,West
2025-07-21,Pants,5,West
2025-02-11,Hat,2,West
2025-04-17,Hat,19,East
2024-09-15,Hat,13,East
2025-01-31,Shirt,9,East
2025-02-25,Watch,1,East
2024-03-16,Jacket,4,South
2024-06-26,Watch,4,West
2024-05-25,Pants,13,West
2025-04-17,Shoes,13,North
2024-03-10,Hat,13,South
2024-01-13,Shoes,19,North
2025-09-20,Hat,20,South
2024-08-17,Hat,4,South
2025-04-12,Watch,13,East
2025-11-13,Bag,8,South
2024-10-09,Watch,14,West
2025-01-13,Hat,9,North
2024-11-15,Shoes,12,West
2024-05-19,Pants,12,West
2024-05-27,Bag,4,South
2024-11-16,Shirt,9,West
2025-09-28,Hat,12,North
2025-09-02,Shoes,5,West
2025-10-28,Hat,4,North
2025-02-15,Bag,9,East
2025-03-28,Shirt,3,East
2024-02-28,Pants,4,North
2024-09-11,Pants,1,West
2025-12-22,Pants,7,South
2025-05-19,Shoes,18,West
2025-08-02,Shirt,3,South
2024-09-15,Shirt,13,South
2025-12-13,Watch,19,North
2024-05-07,Shirt,12,East
2024-01-03,Shirt,1,West
2024-11-30,Jacket,1,West
2024-05-14,Pants,20,East
2024-02-15,Hat,4,West
2024-03-29,Jacket,3,East
2024-05-24,Hat,3,South
2025-06-15,Pants,3,West
2024-07-05,Pants,10,South
2024-11-24,Shirt,17,West
2025-08-24,Pants,13,East
2024-08-07,Hat,7,North
2024-03-26,Bag,18,South
2025-11-07,Bag,16,North
2024-11-26,Jacket,18,East
2024-08-08,Bag,16,West
2025-08-15,Shoes,9,East
2024-02-28,Pants,6,North
2025-04-15,Hat,19,West
2024-11-09,Shirt,12,East
2024-01-06,Hat,9,East
2024-12-19,Jacket,6,North
2024-06-19,Shoes,3,West
2025-11-01,Shirt,1,North
2025-02-07,Shirt,3,West
2025-07-22,Pants,1,West
2024-04-24,Hat,11,West
2025-10-25,Watch,3,East
2025-06-11,Shoes,16,South
2024-10-09,Watch,11,West
2024-01-03,Shoes,6,South
2025-08-17,Hat,13,West
2024-12-10,Shoes,1,North
2025-03-12,Pants,15,North
2025-02-23,Watch,5,South
2025-07-23,Watch,2,West
2025-11-09,Shirt,7,East
2024-09-10,Pants,18,North
2024-07-28,Jacket,9,East
2024-11-14,Jacket,3,North
2025-07-29,Shirt,5,West
2025-10-02,Hat,8,East
2025-05-08,Jacket,19,East
2024-06-01,Bag,12,West
2024-11-04,Hat,7,South
2024-03-31,Shoes,9,East
2024-12-14,Shirt,19,West
2025-06-29,Shirt,13,South
2024-12-05,Shirt,6,East
2024-07-22,Shirt,7,North
2024-11-10,Watch,14,West
2025-12-29,Shirt,15,South
2024-08-09,Hat,11,North
2024-09-05,Bag,1,South
2025-09-19,Bag,19,North
2025-06-17,Shoes,4,East
2025-12-02,Watch,4,East
2024-09-02,Bag,14,South
2025-11-20,Watch,18,West
2025-07-13,Watch,15,West
2025-08-13,Hat,10,South
2024-05-17,Hat,2,West
2024-04-04,Pants,18,South
2025-11-24,Watch,15,West
2024-12-30,Shirt,16,West
2025-07-15,Jacket,2,North
2025-06-12,Watch,20,North
2025-06-25,Shoes,19,South
2025-05-09,Bag,5,North
2024-11-01,Shoes,9,East
2024-02-05,Bag,7,South
2024-05-05,Shoes,13,West
2024-09-08,Pants,18,North
2024-08-04,Shirt,4,South
2024-04-29,Hat,17,East
2025-08-20,Pants,13,South
2025-01-16,Hat,10,West
2024-10-20,Shirt,6,West
2024-08-30,Jacket,6,East
2025-11-29,Shirt,8,North
2025-11-03,Jacket,13,East
2025-06-23,Bag,19,East
2025-08-28,Hat,16,North
2025-08-05,Shoes,11,West
2024-11-19,Watch,20,East
2024-08-29,Shirt,17,South
2025-03-09,Shirt,3,East
2024-10-11,Shirt,17,North
2024-02-02,Hat,9,North
2025-02-25,Hat,13,South
2025-01-15,Jacket,4,South
2025-01-04,Jacket,16,East
2024-04-15,Bag,3,East
2024-12-15,Watch,16,East
2025-03-21,Shirt,7,West
2025-04-29,Watch,10,North
2025-06-16,Bag,17,South
2024-05-08,Pants,3,North
2025-03-08,Watch,6,South
2025-08-11,Jacket,9,West
2024-03-15,Bag,12,West
2025-03-04,Bag,19,South
2024-11-08,Hat,16,North
2025-12-10,Bag,19,West
2024-06-16,Shirt,7,South
2025-06-13,Shoes,8,North
2025-05-06,Shirt,1,North
2024-05-16,Hat,13,South
2025-11-03,Shirt,15,North
2025-06-27,Jacket,13,South
2024-07-08,Watch,18,East
2025-11-06,Jacket,2,South
2024-11-23,Hat,6,South
2024-04-13,Shoes,11,West
2024-04-14,Shoes,14,East
2025-05-29,Watch,15,North
2025-09-13,Pants,20,North
2024-12-06,Shirt,2,North
2025-07-05,Bag,1,North
2024-09-03,Shirt,19,East
2024-08-04,Hat,5,West
2025-06-26,Bag,12,West
2024-02-06,Bag,7,North
2024-11-02,Pants,8,North
2024-01-24,Hat,5,North
2025-10-12,Watch,14,East
2024-01-17,Jacket,5,South
2024-07-20,Shoes,3,North
2025-01-08,Jacket,13,West
2025-04-29,Watch,1,South
2025-06-16,Jacket,7,East
2025-10-16,Shirt,14,South
2025-08-11,Bag,7,South
2024-10-26,Jacket,19,North
2024-10-19,Bag,14,South
2025-12-04,Shoes,10,East
2024-09-06,Hat,10,West
2024-08-03,Watch,1,South
2024-06-16,Hat,11,North
2025-12-31,Watch,4,North
2024-03-06,Shirt,4,South
2025-10-28,Hat,19,East
2024-09-06,Pants,13,North
2024-06-22,Hat,8,West
2024-02-17,Hat,18,South
2024-09-21,Hat,6,West
2024-01-20,Shoes,1,West
2024-08-23,Shirt,6,South
2024-02-03,Hat,14,South
2025-02-03,Bag,19,West
2025-10-20,Shoes,8,North
2025-12-10,Hat,1,East
2025-02-04,Shoes,16,North
2024-08-09,Watch,11,North
2025-06-28,Shirt,2,East
2025-04-10,Pants,20,North
2024-09-10,Watch,11,South
2024-06-05,Watch,1,East
2025-10-10,Shoes,3,East
2024-05-14,Shirt,3,South
2025-11-18,Pants,4,North
2025-12-16,Bag,18,South
2024-01-14,Shirt,19,South
2024-06-17,Hat,14,East
2024-12-16,Bag,8,East
2025-09-21,Watch,18,West
2025-04-17,Jacket,7,North
2025-12-18,Watch,7,West
2025-05-04,Hat,18,East
2024-06-06,Bag,4,West
2025-01-24,Shirt,11,North
2024-04-09,Bag,5,North
2024-01-03,Shirt,7,North
2025-10-27,Watch,7,North
2025-09-19,Shirt,3,East
2024-03-27,Shirt,17,South
2024-02-19,Pants,17,East
2024-09-14,Hat,5,North
2025-06-10,Pants,7,West
2025-10-22,Shirt,20,North
2024-03-12,Bag,3,West
2025-09-30,Jacket,17,South
2025-09-10,Shirt,17,West
2024-11-05,Jacket,6,North
2024-12-16,Shoes,3,West
2025-06-29,Jacket,7,North
2025-03-03,Shoes,4,East
2024-03-13,Watch,3,East
2024-07-12,Hat,1,East
2025-05-26,Hat,5,West
2024-06-27,Bag,12,South
2025-09-06,Shoes,6,East
2025-12-09,Watch,7,East
2024-03-02,Jacket,19,West
2025-11-05,Hat,2,East
2025-08-17,Jacket,12,West
2024-07-23,Bag,17,North
2025-11-18,Hat,16,North
2024-10-22,Hat,10,West
2025-04-17,Pants,4,East
2025-11-13,Hat,15,West
2025-02-21,Hat,5,West
2024-01-22,Hat,1,North
2024-01-30,Shoes,5,East
2025-11-11,Shirt,3,East
2025-03-31,Shoes,5,South
2025-03-27,Bag,8,North
2025-06-07,Jacket,15,South
2025-03-10,Shirt,15,North
2024-10-11,Bag,3,West
2024-05-26,Bag,19,East
2024-05-20,Jacket,11,North
2025-01-20,Jacket,8,South
2024-08-09,Shoes,7,East
2024-05-02,Pants,6,South
2025-07-15,Hat,3,South
2025-01-21,Pants,19,North
2024-03-12,Hat,9,West
2024-01-20,Shoes,19,North
2024-06-19,Shirt,12,East
2024-10-07,Watch,9,North
2025-09-01,Bag,12,West
2024-09-05,Pants,11,North
2024-03-26,Bag,17,South
2024-01-21,Bag,9,North
2025-11-14,Bag,20,South
2024-12-05,Pants,3,West
2024-08-14,Watch,10,South
2024-11-27,Jacket,1,West
2024-07-16,Hat,16,East
2025-01-28,Jacket,19,East
2024-10-17,Shoes,9,South
2025-06-04,Bag,8,East
2024-03-29,Bag,16,North
2024-09-13,Jacket,1,West
2024-04-03,Shoes,11,North
2024-12-27,Pants,12,South
2025-09-29,Pants,20,East
2025-05-31,Watch,11,North
2024-02-01,Pants,5,South
2024-06-08,Shoes,7,East
2025-04-01,Pants,16,East
2024-10-20,Watch,5,North
2025-09-25,Shoes,14,North
2024-12-12,Shoes,20,South
2024-04-12,Shoes,11,North
2025-07-30,Pants,5,North
2025-05-24,Pants,6,South
2025-07-28,Jacket,18,East
2024-03-01,Shoes,11,West
2024-05-24,Watch,14,West
2025-12-19,Pants,8,South
2024-06-18,Hat,10,South
2025-10-03,Jacket,1,West
2025-06-30,Watch,20,East
2024-04-04,Hat,16,West
2025-05-15,Shoes,2,South
2025-04-26,Hat,10,East
2025-11-22,Bag,4,South
2024-11-23,Jacket,12,South
2024-09-23,Shirt,14,East
2024-09-09,Shirt,6,North
2024-12-31,Shirt,18,West
2024-03-28,Pants,10,South
2025-11-09,Shoes,20,South
2025-01-23,Pants,5,South
2024-09-09,Shirt,5,West
2024-11-29,Watch,14,North
2024-04-30,Hat,9,South
2024-07-20,Watch,1,North
2025-05-22,Jacket,16,East
2025-10-20,Watch,16,West
2024-06-17,Shoes,9,West
2024-03-22,Shoes,8,North
2025-04-03,Bag,1,South
2024-05-26,Shirt,5,South
2024-08-30,Bag,2,North
2025-07-11,Watch,15,South
2025-02-23,Shirt,11,East
2024-02-19,Hat,12,North
2025-09-13,Shoes,16,South
2025-11-03,Bag,5,East
2024-03-13,Bag,17,West
2024-05-15,Bag,15,South
2025-12-25,Pants,14,North
2025-03-05,Shoes,13,East
2024-04-16,Shoes,10,South
2024-01-23,Pants,7,East
2025-11-07,Jacket,2,West
2025-03-04,Watch,9,North
2025-06-07,Shoes,1,North
2024-07-16,Bag,16,West
2025-12-06,Bag,12,South
2025-02-19,Watch,4,East
2025-10-14,Watch,4,West
2025-04-25,Shirt,19,East
2025-07-30,Bag,2,North
2024-04-13,Bag,1,North
2025-02-23,Shirt,16,South
2025-05-18,Jacket,19,North
2024-06-09,Shirt,17,North
2024-01-01,Bag,17,South
2025-11-12,Bag,15,East
2024-04-26,Shoes,15,South
2025-01-10,Hat,8,South
2025-06-19,Pants,1,West
2024-11-30,Pants,16,North
2024-11-26,Bag,7,East
2024-05-30,Watch,13,East
2025-11-05,Hat,16,West
2025-11-30,Watch,19,West
2024-07-22,Watch,14,East
2025-05-05,Watch,7,East
2025-04-04,Bag,7,West
2025-05-21,Shirt,6,East
2024-04-02,Watch,4,North
2024-05-03,Pants,14,South
2025-10-30,Jacket,7,North
2025-03-19,Shirt,19,South
2025-05-23,Shoes,4,East
2024-03-11,Shirt,7,North
2025-09-30,Bag,15,North
2025-04-04,Hat,8,South
2025-10-11,Shoes,16,East
2025-12-30,Shirt,20,North
2025-02-19,Pants,12,South
2024-06-08,Shirt,1,South
2024-08-19,Jacket,1,West
2024-12-04,Shirt,14,North
2025-10-09,Bag,9,West
2025-01-09,Pants,11,West
2024-03-14,Jacket,10,West
2024-04-13,Hat,4,South
2025-01-25,Jacket,18,East
2024-08-14,Shirt,9,North
2024-07-09,Watch,2,West
2025-07-28,Hat,19,South
2025-10-12,Hat,12,East
2025-02-24,Pants,8,North
2024-06-24,Shirt,5,South
2024-11-26,Pants,12,West
2025-08-02,Shirt,11,North
2024-10-12,Jacket,13,East
2024-01-25,Shoes,8,North
2024-02-25,Pants,13,North
2024-04-04,Hat,16,West
2025-03-01,Watch,14,South
2024-05-03,Pants,8,North
2024-03-09,Shoes,14,West
2024-03-09,Shirt,12,East
2024-05-28,Hat,11,North
2024-01-21,Hat,5,East
2024-12-14,Hat,18,West
2024-03-11,Pants,7,East
2024-08-07,Jacket,6,South
2024-09-01,Bag,14,South
2025-12-16,Shirt,3,North
2024-10-17,Hat,9,East
2024-04-03,Pants,11,West
2024-07-14,Bag,20,East
2024-11-19,Hat,11,South
2024-11-14,Watch,19,West
2024-01-02,Jacket,14,West
2025-02-02,Shirt,16,North
2025-10-31,Shirt,14,West
2025-07-30,Bag,20,North
2024-07-03,Hat,16,West
2025-11-07,Shirt,13,North
2024-01-01,Watch,5,South
2025-05-05,Bag,11,East
2024-07-19,Watch,10,West
2025-04-15,Shoes,4,East
2024-07-12,Jacket,3,West
2024-10-28,Pants,16,East
2025-07-03,Watch,3,South
2025-06-10,Shirt,17,East
2025-12-16,Shirt,16,West
2025-09-29,Bag,6,West
2024-01-17,Shirt,4,West
2025-04-09,Watch,8,East
2024-08-28,Pants,11,North
2025-09-24,Watch,17,East
2024-12-19,Pants,10,West
2025-07-21,Pants,9,South
2024-10-02,Shirt,8,South
2024-10-19,Watch,11,North
2025-06-17,Jacket,13,East
2024-04-22,Watch,10,South
2025-08-08,Bag,15,West
2024-05-20,Bag,18,East
2024-03-05,Hat,7,North
2024-08-11,Bag,20,West
2025-07-18,Watch,9,West
2024-08-17,Jacket,12,East
2025-06-17,Bag,13,West
2024-01-11,Bag,8,South
2025-06-02,Shirt,7,East
2024-03-19,Bag,3,South
2024-12-01,Watch,10,West
2025-10-23,Shirt,4,North
2025-10-26,Watch,3,East
2024-07-10,Watch,6,South
2024-02-17,Bag,19,North
2025-02-09,Pants,10,East
2025-06-18,Bag,7,West
2024-05-13,Bag,8,South
2025-12-11,Jacket,12,West
2025-02-19,Watch,20,East
2024-07-13,Hat,5,North
2024-03-04,Bag,20,West
2024-11-28,Shoes,20,South
2025-10-30,Bag,14,East
2024-09-17,Watch,2,East
2025-12-01,Watch,3,West
2024-10-19,Pants,6,North
2025-09-16,Jacket,4,North
2025-08-30,Jacket,17,North
2024-07-21,Shoes,18,North
2025-11-04,Bag,8,South
2024-03-18,Shirt,18,North
2025-06-08,Shirt,1,North
2025-12-25,Bag,9,West
2025-09-29,Shirt,13,North
2025-11-19,Shoes,9,East
2024-04-03,Hat,12,North
2024-11-04,Bag,10,South
2024-01-06,Shoes,5,East
2024-09-02,Pants,7,West
2025-02-17,Bag,12,South
2024-09-25,Hat,10,North
2024-12-17,Hat,17,South
2025-05-27,Pants,1,North
2024-11-19,Pants,7,East
2024-01-01,Bag,12,South
2025-08-27,Shoes,17,West
2025-11-18,Bag,11,South
2024-05-03,Shirt,11,South
2024-01-21,Hat,10,East
2025-09-10,Pants,1,North
2025-12-31,Pants,8,West
2024-10-14,Bag,15,South
2025-05-05,Shoes,1,West
2024-09-18,Shirt,16,East
2024-11-01,Shirt,17,South
2024-02-04,Shirt,13,South
2024-08-02,Shoes,14,East
2025-06-04,Watch,5,West
2024-09-18,Bag,20,South
2025-12-27,Pants,7,South
2025-03-05,Shirt,17,North
2025-07-23,Shirt,15,North
2024-01-15,Watch,14,North
2024-09-04,Hat,15,North
2025-09-02,Jacket,5,North
2025-03-29,Shirt,1,West
2024-03-25,Bag,18,South
2024-12-20,Jacket,8,East
2025-02-24,Hat,10,North
2025-10-11,Watch,5,South
2025-03-14,Bag,9,East
2024-07-07,Pants,17,South
2025-10-16,Jacket,5,South
2025-01-27,Hat,9,East
2024-12-08,Shoes,16,East
2025-08-28,Hat,7,North
2025-04-07,Hat,13,South
2025-01-12,Shirt,7,North
2025-08-03,Shirt,4,North
2025-03-21,Bag,1,East
2024-09-21,Pants,6,South
2024-02-21,Shirt,9,East
2024-03-28,Jacket,8,West
2025-08-11,Shoes,4,North
2025-11-15,Bag,1,West
2025-03-12,Jacket,6,North
2024-06-25,Bag,17,West
2024-09-15,Watch,1,North
2024-12-21,Shoes,19,East
2024-05-25,Pants,14,North
2024-01-19,Shoes,2,West
2024-06-22,Watch,16,South
2024-01-19,Hat,2,North
2025-01-15,Hat,13,North
2025-11-06,Shoes,3,South
2025-11-15,Shirt,4,West
2025-12-28,Jacket,1,South
2024-11-16,Bag,17,South
2025-02-12,Shirt,18,West
2024-08-02,Shoes,1,South
2025-09-29,Bag,10,East
2025-08-30,Shoes,7,East
2024-03-08,Shirt,12,South
2025-01-22,Shirt,19,South
2024-05-12,Bag,13,South
2025-05-18,Pants,16,North
2025-12-19,Shoes,3,North
2024-09-23,Shirt,2,West
2024-08-12,Hat,1,West
2025-01-12,Hat,15,South
2025-04-19,Shirt,20,West
2025-12-12,Pants,18,South
2024-04-20,Shirt,4,East
2024-12-29,Shirt,6,East
2024-07-08,Bag,15,South
2024-04-24,Shirt,3,South
2025-10-21,Hat,5,South
2025-10-07,Shirt,19,North
2025-07-15,Jacket,4,East
2024-01-04,Shoes,12,South
2025-04-26,Shoes,12,East
2024-12-20,Watch,4,South
2025-10-13,Watch,12,West
2024-11-27,Bag,10,West
2025-04-21,Jacket,5,West
2024-12-14,Shirt,4,East
2025-04-18,Shoes,15,North
2025-08-19,Watch,11,South
2024-07-06,Pants,16,East
2025-10-06,Hat,19,North
2025-08-26,Shirt,8,South
2024-01-16,Shirt,1,North
2025-08-18,Jacket,3,West
2024-12-31,Bag,8,West
2024-11-05,Watch,3,North
2024-10-31,Watch,1,East
2025-01-23,Pants,5,West
2025-07-28,Pants,3,East
2024-12-11,Jacket,11,West
2024-09-23,Bag,11,South
2025-04-22,Bag,15,East
2025-08-06,Watch,18,West
2024-07-30,Pants,3,North
2024-09-21,Bag,4,West
2024-10-03,Hat,20,North
2024-06-20,Shirt,9,North
2025-06-07,Shirt,5,North
2024-12-09,Jacket,7,East
2024-07-28,Pants,7,East
2025-09-14,Shoes,15,South
2025-08-08,Shirt,13,South
2025-10-24,Hat,7,West
2025-06-04,Shoes,6,North
2025-03-29,Shoes,13,North
2025-10-08,Hat,10,West
2025-08-08,Shoes,9,South
2025-10-09,Bag,19,South
2024-08-23,Bag,10,East
2024-04-15,Shirt,15,West
2024-09-05,Shirt,6,East
2024-02-04,Shirt,17,West
2025-04-22,Pants,14,South
2025-12-04,Watch,17,East
2025-07-17,Hat,5,East
2024-03-08,Watch,13,East
2025-07-14,Pants,7,East
2024-08-03,Bag,18,East
2025-05-07,Hat,12,North
2024-05-15,Jacket,8,East
2025-02-04,Hat,3,East
2025-01-02,Watch,8,North
2025-09-12,Watch,6,North
2024-11-07,Pants,14,East
2024-08-20,Shoes,15,South
2025-05-01,Bag,11,West
2025-02-05,Hat,6,North
2024-07-14,Pants,1,North
2024-05-10,Shoes,3,North
2025-03-24,Hat,3,West
2025-04-12,Bag,20,North
